selection_index_1_based,exponent,public_state,source_status,scheduled_shell_count,tested_opportunity_count,small_sieve_survivor_count,base2_prp_survivor_count,factor_q
172,143009777,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2127,363,
173,143009809,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2177,360,
174,143009879,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2191,354,
175,143009989,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,323,
176,143010019,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2165,327,
177,143010029,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,327,
178,143010031,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2136,327,
179,143010181,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2196,352,
180,143010187,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2158,351,
181,143010199,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2115,323,
182,143010209,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2161,350,
183,143010229,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2167,340,
184,143010299,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2156,335,
185,143010383,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2145,325,
186,143010421,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2179,355,
187,143010457,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2159,322,
188,143010467,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2113,340,
189,143010547,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2106,345,
190,143010611,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2200,356,
191,143010643,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2151,374,
192,143010667,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2192,372,
193,143010671,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2210,381,
194,143010697,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2158,361,
195,143010709,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2178,339,
196,143010727,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2172,379,
197,143010767,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2203,349,
198,143010773,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,356,
199,143010823,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2198,382,
200,143010863,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,380,
201,143010893,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2095,327,
202,143010949,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2201,371,
203,143010961,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2124,326,
204,143011009,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2200,371,
205,143011019,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2236,399,
206,143011201,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2158,380,
207,143011229,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2112,359,
208,143011261,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2143,337,
209,143011273,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2199,373,
210,143011313,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2116,326,
211,143011357,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2151,333,
212,143011367,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2174,354,
213,143011373,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2224,351,
214,143011381,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2127,352,
215,143011523,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2162,357,
216,143011591,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2184,332,
217,143011637,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2165,373,
218,143011643,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2167,347,
219,143011787,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2160,341,
220,143011819,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2102,329,
221,143011987,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2228,354,
222,143011991,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2184,338,
223,143011997,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2103,313,
224,143012017,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2185,386,
225,143012029,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2106,334,
226,143012039,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2179,383,
227,143012087,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2118,358,
228,143012171,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2178,355,
229,143012227,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2193,370,
230,143012273,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2126,347,
231,143012291,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2189,369,
232,143012293,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2150,348,
233,143012341,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2093,338,
234,143012423,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2118,334,
235,143012489,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2249,402,
236,143012503,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2218,395,
237,143012509,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2126,346,
238,143012627,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2162,346,
239,143012761,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2115,355,
240,143012813,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2175,384,
241,143012839,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2158,349,
242,143012887,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2134,289,
243,143012893,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2205,370,
244,143012941,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2190,374,
245,143013001,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2117,369,
246,143013179,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2201,367,
247,143013191,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2175,336,
248,143013223,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2194,366,
249,143013229,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2065,317,
250,143013263,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2135,330,
251,143013439,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2098,360,
252,143013457,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2196,350,
253,143013487,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2191,365,
254,143013683,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2195,350,
255,143013727,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2201,358,
256,143013799,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2214,341,
257,143013821,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2197,351,
258,143013841,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2229,346,
259,143013947,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2117,372,
260,143013961,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2077,330,
261,143014009,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2185,346,
262,143014097,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2177,348,
263,143014103,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2118,356,
264,143014147,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2210,340,
265,143014187,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2139,374,
266,143014243,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2195,399,
267,143014309,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2145,349,
268,143014321,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2187,367,
269,143014331,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2209,346,
270,143014343,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2159,349,
271,143014357,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2170,348,
272,143014369,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2153,330,
273,143014423,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2152,342,
274,143014447,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2123,334,
275,143014481,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2159,362,
276,143014567,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2144,332,
277,143014699,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2224,348,
278,143014757,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2115,342,
279,143014813,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2165,364,
280,143014891,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2166,372,
281,143014981,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2139,349,
282,143015017,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2183,369,
283,143015113,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2182,357,
284,143015161,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2233,352,
285,143015207,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2156,364,
286,143015227,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2123,340,
287,143015281,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2077,313,
288,143015317,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2180,370,
289,143015321,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,351,
290,143015381,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2179,339,
291,143015393,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2115,355,
292,143015437,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2160,354,
293,143015563,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2148,331,
294,143015629,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2144,370,
295,143015701,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2088,344,
296,143015707,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2208,361,
297,143015827,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2219,324,
298,143015933,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2144,348,
299,143015959,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2151,360,
300,143015987,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2183,343,
301,143016017,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2084,337,
302,143016089,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2168,364,
303,143016169,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2109,336,
304,143016229,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2184,359,
305,143016301,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2195,355,
306,143016343,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2185,353,
307,143016373,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2242,361,
308,143016421,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2149,389,
309,143016457,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2196,353,
310,143016571,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2194,395,
311,143016589,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2198,350,
312,143016613,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2166,335,
313,143016673,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2124,340,
314,143016677,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2140,336,
315,143016721,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2146,337,
316,143016773,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2131,365,
317,143016823,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2178,376,
318,143016943,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2182,364,
319,143016953,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2207,358,
320,143016977,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2173,347,
321,143016997,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2148,379,
322,143017057,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2201,375,
323,143017279,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2235,338,
324,143017283,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2127,347,
325,143017309,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2179,351,
326,143017363,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2189,357,
327,143017493,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2135,376,
328,143017529,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2178,364,
329,143017561,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2199,359,
330,143017639,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2141,328,
331,143017649,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2129,356,
332,143017789,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2167,351,
333,143017813,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2169,335,
334,143017843,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2236,351,
335,143017909,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2154,356,
336,143017943,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2206,364,
337,143017967,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2132,370,
338,143018063,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2156,358,
339,143018089,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2168,345,
340,143018231,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,323,
341,143018287,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2134,349,
342,143018389,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2155,356,
343,143018497,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2135,359,
344,143018503,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2194,355,
345,143018647,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2130,357,
346,143018723,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2161,321,
347,143018741,SEARCH_INPUT,RADIX2_FIRST_SINGULARITY_SHELL_EXHAUSTED_PRIMALITY_UNASSIGNED,9595,9595,2168,379,
